ds,Type,Max_Temp,Min_Temp,Temp_Range,Precipitation,Humidity
2009-04,Historical,33.88133333333334,25.25,8.631333333333338,2.808666666666667,70.88533333333334
2009-05,Historical,31.600645161290323,26.130967741935486,5.469677419354838,12.421290322580646,80.13
2009-06,Historical,30.906,26.445333333333334,4.460666666666665,13.129999999999999,87.09966666666666
2009-07,Historical,30.37,26.309032258064516,4.060967741935485,35.557096774193546,89.71064516129033
2009-08,Historical,30.318387096774195,26.072903225806453,4.2454838709677425,18.503870967741936,88.40516129032258
2009-09,Historical,30.315333333333335,25.778666666666666,4.536666666666669,7.870666666666667,87.32366666666667
2009-10,Historical,30.003225806451614,23.531290322580645,6.471935483870968,7.638709677419355,83.63903225806452
2009-11,Historical,28.05933333333333,20.271333333333335,7.787999999999997,1.198,79.10466666666666
2009-12,Historical,24.423870967741934,14.647419354838709,9.776451612903225,0.0003225806451612903,78.40354838709676
2010-01,Historical,24.66032258064516,13.163548387096775,11.496774193548386,0.0,70.15129032258065
2010-02,Historical,27.877857142857145,15.823571428571428,12.054285714285717,0.4092857142857143,57.24357142857143
2010-03,Historical,32.880322580645164,22.538709677419355,10.341612903225808,0.9570967741935483,63.74322580645161
2010-04,Historical,33.245666666666665,26.210666666666665,7.035,1.3043333333333331,72.49666666666667
2010-05,Historical,31.981612903225805,26.824516129032258,5.157096774193548,12.544193548387097,77.64612903225807
2010-06,Historical,30.170666666666666,26.337,3.833666666666666,24.828333333333333,89.93666666666667
2010-07,Historical,30.280645161290323,26.254193548387097,4.026451612903227,10.497741935483871,89.18903225806451
2010-08,Historical,30.226451612903226,26.05806451612903,4.168387096774197,13.530645161290321,87.95387096774193
2010-09,Historical,29.976999999999997,26.048,3.9289999999999985,5.904666666666667,87.12833333333333
2010-10,Historical,30.021290322580644,25.056774193548385,4.964516129032258,10.442903225806452,85.21709677419355
2010-11,Historical,28.565,21.248333333333335,7.316666666666666,0.9349999999999999,78.75966666666666
2010-12,Historical,24.76322580645161,15.41451612903226,9.348709677419352,1.9754838709677418,81.3741935483871
2011-01,Historical,23.408709677419353,12.505806451612903,10.90290322580645,0.04225806451612903,75.4341935483871
2011-02,Historical,27.59607142857143,16.127857142857142,11.46821428571429,0.10642857142857143,63.69428571428572
2011-03,Historical,31.099032258064515,20.976774193548387,10.122258064516128,1.527741935483871,62.64129032258065
2011-04,Historical,32.33133333333333,24.295,8.036333333333332,3.01,69.16666666666667
2011-05,Historical,31.32677419354839,26.03290322580645,5.293870967741938,10.173548387096774,81.85451612903226
2011-06,Historical,30.443666666666665,26.288,4.155666666666665,17.489666666666665,87.49499999999999
2011-07,Historical,30.15096774193548,25.891290322580645,4.259677419354837,13.911290322580646,88.2958064516129
2011-08,Historical,29.59935483870968,25.710645161290323,3.8887096774193566,24.909032258064517,89.88387096774194
2011-09,Historical,30.169,25.633333333333333,4.535666666666668,15.959333333333332,88.37333333333332
